frighten,a2
frivolous,c1
frog,a1
from,a1
front,a1
frontier,a2
frost,a2
fruit,a1
fruitful,b2
fruition,c1
frustrate,b1
frustration,a2
fuel,a2
fulfill,b2
fulfillment,b1
full,a1
fun,a1
function,a2
functional,b1
fundamental,b1
funding,b1
fundraising,b2
funny,a1
furnish,b2
furniture,a2
furtive,c1
fury,b1
fusion,b1
futile,c1
future,a1
galaxy,b2
gallery,a2
galvanize,c1
gambling,b1
game,a1
gang,b1
gap,a2
garage,a2
garden,a1
garner,c1
garrison,b2
garrulous,c1
gate,a1
gather,a2
gaze,b1
gazette,b2
gear,a2
gender,a2
gene,b2
general,a2
generate,b1
generation,a2
generous,b1
genesis,c1
genetic,b1
genius,a2
genocide,b2
genre,b2
genteel,c1
gentle,a2
gentleman,a2
genuine,a2
geometry,b1
geopolitical,c1
geopolitics,b2
germane,c1
gesticulate,c1
gesture,a2
get,a1
ghost,a2
giant,a2
gift,a1
girl,a1
give,a1
given,a2
glad,a1
glance,b1
glare,c1
glass,a1
glimpse,b1
global,a2
globalization,b2
globe,b1
glory,b1
glove,a1
go,a1
goal,a1
gold,a1
golden,a2
golf,b2
good,a1
goodbye,a1
gorgeous,b1
govern,c1
governance,b1
government,a2
governor,b2
grab,a1
grace,b2
graceful,b2
grade,a1
gradient,b2
gradual,a2
gradually,a2
graduate,b1
grain,a2
grammar,a2
grand,a2
grandchild,a2
grandfather,a1
grandiose,c1
grandmother,a1
granite,b2
grape,a1
graphic,b1
grasp,b2
grass,a1
grassroots,b2
grateful,b1
gratify,c1
gratuitous,c1
grave,b1
gravity,a2
great,a1
green,a1
gregarious,c1
grey,a1
grief,b1
grievance,b2
grip,b1
grocery,b2
gross,b1
ground,a1
group,a1
grow,a1
guarantee,a2
guard,a2
guardian,b1
gubernatorial,c1
guerrilla,b1
guess,a1
guest,a2
guidance,a2
guide,a2
guideline,b1
guild,b1
guile,c1
guilt,b2
guilty,a2
guitar,a1
guy,a1
gym,a2
habit,a2
habitat,b2
hackneyed,c1
hair,a1
half,a1
halfway,b1
hall,a2
hallmark,b2
halt,b1
ham,a1
hand,a1
handful,b1
handicap,c1
handle,a2
handler,b1
hang,a1
hapless,c1
happen,a1
happy,a1
harangue,c1
harass,c1
harassment,b1
harbinger,c1
harbor,a2
hard,a1
hardly,a2
hardware,b2
harm,a2
harmonize,b2
harness,c1
harsh,b1
harvest,a2
hat,a1
hate,a1
hatred,b1
haughty,c1
have,a1
haven,b2
hay,b2
hazard,b2
hazardous,b2
he,a1
head,a1
headline,a2
headquarters,b1
heal,b1
health,a2
healthy,a2
heap,a2
hear,a1
heart,a1
heat,a2
heaven,a2
heavy,a1
heed,c1
hegemony,c1
height,a2
heighten,b2
heinous,c1
helicopter,b2
hello,a1
help,a1
helper,b1
helpful,a2
her,a1
herbicide,c1
here,a1
hereditary,b2
heretical,c1
heritage,b1
hero,a2
hesitate,a2
heyday,c1
hiatus,c1
hierarchy,b1
high,a1
highlight,a2
highly,a2
him,a1
hinder,c1
hip,b2
hire,a2
his,a1
historian,b1
historic,b1
historical,a2
hit,a1
hold,a1
hole,a1
holiday,a1
holistic,b2
hollow,b2
homage,b2
home,a1
homeland,b1
homeless,a2
homogeneous,c1
honest,a2
honey,a1
hope,a1
horizon,a2
hormone,b1
horror,b1
horse,a1
hospital,a1
hostile,b1
hostility,b2
hosting,b1
hot,a1
hotel,a1
hour,a1
house,a1
household,b1
how,a1
hubris,c1
huge,a2
humanitarian,b2
humidity,b2
humility,c1
humor,a2
hundred,a1
hungry,a1
hunt,a2
hurricane,b1
hurry,a1
hurt,a2
husband,a1
hybrid,b2
hydraulic,b2
hydrogen,a2
hygiene,b2
hyperbole,c1
hypocrisy,b2
hypothesis,b1
i,a1
ice,a1
icon,b2
iconoclast,c1
idea,a1
ideal,a2
identical,b1
identification,b1
identify,a2
identity,a2
ideological,b2
ideology,b1
idiosyncrasy,c1
if,a1
ignoble,c1
ignorance,a2
ignore,a2
ill,a1
illegal,a2
illicit,c1
illness,a2
illuminate,b2
illusion,b2
illustrate,a2
illustration,b1
image,a2
imagination,a2
immaculate,c1
immediate,a2
immediately,a2
immense,b1
immerse,b2
immersion,b2
immigrant,b1
immigration,b1
imminent,c1
immune,b1
immunity,b2
impact,a2
impair,c1
impairment,b2
impartial,c1
impeccable,c1
impede,c1
impediment,b2
imperative,c1
imperial,b2
impervious,c1
implement,b1
implementation,b2
implicate,c1
implication,b1
implicit,b2
implore,c1
import,a2
important,a1
importation,b2
impose,b1
impostor,c1
impoverish,c1
impregnable,c1
impress,a2
impression,a2
imprisonment,b2
impropriety,c1
improve,a2
improvement,a2
improvise,b2
impugn,c1
impulse,a2
in,a1
inability,b2
inadequate,b1
inadvertent,c1
inappropriate,b2
inaugural,c1
incandescent,c1
incarcerate,c1
incentive,b1
inception,b2
incessant,c1
incidence,b1
incident,a2
incipient,c1
incisive,c1
inclination,b2
incline,c1
include,a2
incognito,c1
income,a2
incongruous,c1
incorporate,b1
increase,a2
incredible,b2
incredulous,c1
increment,b2
incremental,c1
incumbent,b2
incur,c1
indelible,c1
indemnify,c1
indemnity,c1
independence,b1
independent,a2
indeterminate,c1
index,b1
indicate,a2
indication,b1
indicator,b1
indictment,b2
indifferent,c1
indigenous,b1
indiscriminate,c1
indispensable,c1
individual,a2
indoctrinate,b2
indolent,c1
indomitable,c1
induce,b2
induction,b2
indulge,b2
industrial,a2
industrialize,b2
industry,a2
ineffable,c1
inequality,b2
inertia,c1
inevitable,b1
inexorable,c1
infallible,c1
infant,b1
infantry,b2
infection,a2
inference,b2
inflammatory,c1
inflation,a2
inflict,c1
influence,a2
influential,b2
influx,b2
inform,a2
information,a1
infrastructure,b2
infringe,c1
infringement,b2
ingenious,c1
ingredient,a2
inhabit,b2
inherent,b2
inherit,b1
inheritance,b2
inhibit,b2
initial,a2
initially,b1
initiate,b2
initiation,b2
initiative,b1
inject,a2
injection,b1
injunction,b2
injury,a2
inner,a2
innocent,a2
innocuous,c1
innovation,b1
innovative,b1
innuendo,c1
inquiry,b1
inquisitive,c1
inscription,b2
inscrutable,c1
insect,a1
insecurity,b2
insert,b2
inside,a1
insider,b2
insidious,c1
insistence,b2
insolvency,b2
insolvent,c1
inspect,b1
inspection,a2
inspiration,b1
install,a2
installation,b1
installment,b2
instance,b1
instantaneous,c1
instigate,c1
institute,c1
institution,a2
institutional,b1
instruction,a2
instrumental,b2
insufficient,b2
insular,c1
insurance,a2
insurgency,b2
insurgent,c1
intact,b2
intake,b2
integral,b1
integrate,b1
integration,b1
integrity,b2
intellectual,a2
intelligence,a2
intelligent,a2
intend,a2
intense,a2
intensify,b2
intensity,b1
intention,a2
interact,c1
interaction,b1
interactive,b2
intercept,c1
intercession,b2
interest,a1
interesting,a1
interfere,b1
interim,b1
interior,b1
interlocutor,c1
intermediate,b1
interminable,c1
intermittent,b2
internal,a2
international,a2
interpolate,c1
interpret,b1
interpretation,a2
interrupt,a2
intersection,b2
interval,b1
intervene,c1
intervention,b1
intimate,b1
intimidate,c1
into,a1
intolerance,b2
intractable,c1
intrepid,c1
intricate,c1
intrinsic,b2
introduce,a2
introduction,a2
introspection,b2
inundate,c1
invade,b1
invalidate,b2
invasion,b1
invective,c1
inventor,b2
inventory,b2
invest,a2
investigate,a2
investigation,a2
investor,b1
invisible,a2
invitation,a2
invoke,b2
involvement,b1
iron,a1
irony,c1
irrespective,c1
irreverent,c1
irrevocable,c1
irrigation,b2
irritate,b2
island,a1
isolate,c1
isolation,b1
isotope,b2
issue,a2
it,a1
item,a2
its,a1
ivory,b2
jacket,a1
jam,b1
january,a1
jeans,a1
jeopardize,c1
jewel,a2
jewelry,a2
join,a2
joint,a2
joke,a1
journal,a2
journalism,b2
journalist,a2
journey,a2
joy,a2
judge,a2
judgment,a2
judicature,c1
judicial,b1
judiciary,b2
juice,a1
july,a1
jump,a1
june,a1
jungle,b2
junior,a2
jurisdiction,b1
jurisprudence,c1
jury,b1
just,a1
justification,b1
justify,a2
juvenile,b1
juxtapose,c1
juxtaposition,c1
keen,a2
keep,a1
key,a1
keyboard,b2
kick,a1
kid,a1
kill,a2
killing,b1
kind,a1
kinetic,b2
king,a1
kingdom,b1
kinship,b2
kiss,a1
kitchen,a1
kite,a1
kitten,a1
knee,a1
knife,a1
knock,a2
know,a1
knowledge,a2
label,b2
labor,a2
laboratory,b1
labyrinth,c1
lack,a2
laconic,c1
ladder,a1
lady,a2
lake,a2
lament,b2
lamp,a1
land,a1
landfill,b2
landlord,b2
landmark,b2
landscape,a2
lane,a2
language,a1
languish,c1
laptop,a2
large,a1
last,a1
late,a1
lately,a2
later,a1
latest,a2
latitude,b2
latter,b1
laudable,c1
laugh,a1
launch,a2
laundry,a2
lawn,a2
lawsuit,b1
lawyer,a2
lax,c1
lay,a2
layer,a2
layman,b2
layout,b1
leader,a2
leadership,a2
leaf,a1
lean,a2
leap,b1
learn,a1
least,a2
leather,a1
lecture,a2
left,a1
leftist,b2
leg,a1
legacy,b1
legal,a2
legend,b1
legislation,b1
legislative,b1
legitimacy,b2
legitimate,b1
leisure,a2
lemon,a1
lend,b1
length,a2
lengthy,b1
lens,a2
lessen,b1
lesson,a1
let,a1
lethal,c1
lethargic,c1
letter,a1
level,a2
lever,b2
leverage,b2
levity,c1
liability,b2
liable,b2
liberal,a2
liberalization,b2
liberation,b1
liberty,b1
library,a1
licentious,c1
lid,a2
lieutenant,b1
life,a1
lifestyle,a2
lift,a1
light,a1
like,a1
likelihood,b1
likely,a2
likewise,b1
limit,a2
limitation,a2
line,a1
lineage,b2
linear,b1
linger,b1
link,a2
lion,a1
lips,a1
liquid,a2
list,a1
listen,a1
literacy,b1
literal,c1
literary,b1
literature,a2
litigation,b2
litter,a2
little,a1
live,a1
livelihood,b2
lively,b1
livestock,b2
load,a2
loan,a2
lobby,b1
lobbyist,c1
local,a2
locality,b2
locomotive,b2
logging,c1
logic,b1
logical,a2
logistics,b2
lonely,a2
long,a1
long-term,b1
longevity,b2
look,a1
loom,b2
loop,a2
loose,a2
loquacious,c1
lose,a1
lot,a1
lottery,b1
love,a1
lovely,a2
lover,b1
low,a1
lower,a2
loyalty,b2
lucid,c1
luck,a2
lucky,a2
lucrative,c1
ludicrous,c1
luggage,a2
lumber,b2
lunch,a1
luxury,b1
machine,a1
machinery,b2
macro,b2
mad,a2
magazine,a1
magic,a2
magical,b2
magistrate,b2
magnanimous,c1
magnitude,b2
main,a1
mainland,a2
mainly,a2
mainstream,b2
maintenance,b1
major,a2
make,a1
make-up,b2
maker,a2
male,a1
malevolent,c1
malfunction,b2
malicious,c1
mall,a2
man,a1
manage,a2
manager,a2
mandate,b1
maneuver,c1
manifest,c1
manifesto,b2
manipulation,b2
manner,a2
mansion,b1
manual,b2
manufacture,a2
manufacturer,a2
manuscript,b2
many,a1
map,a1
marathon,b2
marble,b2
march,a1
margin,a2
marginal,b2
marital,b1
maritime,b2
mark,a2
market,a1
marketplace,b2
marry,a1
marshal,b2
martial,b2
mass,a2
massacre,b2
massive,b1
master,a2
match,a2
mate,b1
material,a2
maternal,b2
maternity,b2
math,a1
matrix,b2
matter,a1
mature,b2
maturity,b2
maudlin,c1
maximize,c1
maximum,a2
may,a1
mayor,a2
mayoral,b2
me,a1
meadow,b2
meal,a1
mean,a1
meander,c1
meaningful,b1
meanwhile,a2
measure,a2
measurement,b1
meat,a1
mechanism,b1
medal,a2
media,a2
mediate,c1
mediation,b2
medication,b2
medicine,a1
mediocre,c1
medium,a2
meet,a1
melt,a2
member,a1
membership,a2
membrane,b2
memoir,b2
memorial,b1
mendacious,c1
mental,a2
mention,a2
mentor,b2
mercenary,c1
merchandise,b2
merchant,a2
mercury,b2
mercy,a2
mere,b2
merely,a2
merge,b2
merit,b1
meritocracy,c1
mess,a2
message,a1
metabolism,b2
metal,a1
metamorphosis,c1
metaphor,b1
method,a2
methodology,b2
meticulous,c1
metropolitan,b2
microscope,b2
middle,a1
middle-class,b1
midst,b1
might,a1
mighty,b2
migrant,b2
migrate,b1
migration,b1
mild,b1
milestone,b2
milieu,c1
militant,b1
military,a2
militia,b2
milk,a1
millennium,b2
million,a1
mind,a1
mine,a1
mineral,b1
miniature,b2
minimal,b1
minimize,b2
minimum,a2
minister,a2
ministry,b1
minor,a2
minority,b1
minute,a1
miracle,a2
mirror,a1
misconceptual,b2
misconstrue,c1
misnomer,c1
miss,a1
mitigate,b2
mix,a1
mixture,a2
mob,b2
mobile,a2
mobility,b1
mobilize,c1
mode,a2
model,a1
moderate,b1
modern,a1
modest,a2
modification,b2
modify,b1
molecule,b1
mollify,c1
mom,a1
moment,a1
momentum,c1
monarchy,b2
monastery,b2
monday,a1
monetary,b2
money,a1
monitor,b1
monitoring,b1
monkey,a1
monolithic,c1
monopoly,b1
monster,a2
month,a1
monument,a2
monumental,b2
mood,a2
moon,a1
moral,a2
morality,b2
moratorium,b2
more,a1
moreover,b1
moribund,c1
morning,a1
mortality,b2
mortgage,b1
most,a1
mostly,a2
mother,a1
motivation,b1
motive,b1
motor,a2
mountain,a1
mouse,a1
mouth,a1
move,a1
movement,a2
movie,a1
mr,a1
mrs,a1
much,a1
mud,b1
multilateral,c1
multiple,b1
multiply,a2
municipal,b1
municipality,b2
munificent,c1
murder,a2
muscle,a2
museum,a1
music,a1
must,a1
mutual,b1
my,a1
myopic,c1
myriad,c1
mystery,a2
myth,b1
nail,b2
name,a1
namely,c1
narrative,a2
narrow,a1
nascent,c1
nasty,a2
nation,a2
native,a2
natural,a2
naturally,a2
naval,b1
near,a1
nearby,a2
nearly,a2
neat,a2
nebulous,c1
necessary,a1
necessity,a2
neck,a1
need,a1
needle,a1
nefarious,c1
negative,a2
neglect,b2
negligence,b2
negotiate,a2
neighbor,a1
neither,a2
nerve,a2
nest,a1
net,a2
network,a2
networking,b1
neutral,b2
neutrality,b2
neutron,b1
never,a1
nevertheless,a2
new,a1
news,a1
newsletter,b2
newspaper,a1
next,a1
nice,a1
night,a1
nightclub,b2
nightmare,a2
nihilism,c1
nine,a1
nineteen,a1
ninety,a1
no,a1
nobility,b2
noble,a2
nobody,a1
noise,a1
nomenclature,b2
nominal,b2
nomination,b1
nominee,b1
nonchalant,c1
noncompliance,c1
none,a1
nonetheless,b1
nonpartisan,c1
noon,a1
nor,a2
norm,b1
normal,a1
normally,a2
normative,c1
north,a1
northern,a2
nose,a1
nostalgia,c1
not,a1
notable,b1
notary,b2
note,a1
nothing,a1
notice,a2
notify,c1
notion,a2
notoriety,c1
notorious,b1
notwithstanding,b2
nourish,c1
novel,a2
november,a1
novice,c1
now,a1
nuance,c1
nuclear,a2
nucleus,b2
number,a1
numerical,b2
nurse,a1
nursery,b2
nurture,c1
obdurate,c1
obesity,b1
obfuscate,c1
object,a2
objection,b1
obligation,a2
obligatory,c1
oblige,b2
oblique,c1
oblivion,c1
obsequious,c1
observation,a2
observed,b1
observer,b1
obsolescence,c1
obsolete,b2
obstacle,b1
obstinate,c1
obstruct,c1
obvious,a2
obviously,a2
occasion,a2
occasional,b1
occasionally,b1
occupation,b1
occupational,b2
occupy,a2
occur,a2
occurrence,a2
ocean,a1
october,a1
odd,a2
odds,b1
of,a1
off,a1
offend,b1
offense,a2
offensive,a2
offer,a1
office,a1
official,a2
offset,b2
offspring,b2
often,a1
oh,a1
oil,a1
ok,a1
old,a1
oligarchy,c1
ominous,c1
omission,b2
omit,c1
omnipotent,c1
on,a1
once,a1
one,a1
onerous,c1
ongoing,b1
onion,a1
only,a1
onset,c1
opaque,c1
open,a1
opera,b1
operate,a2
operation,a2
operational,b1
operative,b2
operator,b1
opinion,a2
opponent,a2
opportunist,c1
opportunistic,c1
opportunity,a2
oppose,b1
opposite,a1
optical,b2
optimistic,b2
optimization,b2
optimize,b1
optimum,c1
option,a2
or,a1
orange,a1
orchestra,b2
orchestrate,c1
ordeal,b2
order,a1
ordinance,b2
ordinary,a2
organic,a2
organism,b2
organizational,b1
organize,a2
orient,b2
orientation,b1
oriented,c1
origin,a2
original,a2
ornate,c1
orphan,b2
orthodox,b2
ostensible,c1
ostracize,c1
other,a1
otherwise,a2
ought,a2
our,a1
out,a1
outbreak,b1
outcome,a2
outdoor,b1
outer,a2
outlet,b1
outline,a2
outlook,b2
output,b1
outreach,b2
outright,c1
outside,a1
outsider,b2
outskirts,b2
outsource,c1
outspoken,b2
oven,a2
over,a1
overcome,a2
overhaul,c1
overlap,b1
override,c1
overseas,b1
oversee,c1
oversight,b2
overt,c1
overthrow,b2
overwhelm,b2
overwhelming,b2
own,a1
owner,a2
ownership,a2
pacifist,b2
pack,a2
package,a2
packet,a2
paddle,b2
page,a1
pain,a2
painful,a2
paint,a1
painting,a1
pair,a1
pajamas,a1
palace,a1
palatable,c1
pale,a2
palm,a2
palpable,c1
pan,a2
panacea,c1
pandemic,b2
panel,a2
panic,b1
pants,a1
parade,a2
paradigm,b2
paradox,b2
paradoxical,c1
paragraph,a2
parallel,a2
parameter,b2
parcel,b2
parent,a1
pariah,c1
parish,b2
park,a1
parking,a2
parliament,b2
parliamentary,b2
parochial,c1
parsimonious,c1
part,a1
partial,b2
participant,b1
participate,a2
participation,b1
partisan,b2
partner,a1
partnership,b1
party,a1
pass,a1
passage,b1
passenger,a1
passion,a2
passionate,b1
passive,b1
passport,a1
past,a1
pasta,a1
patent,b1
path,a1
pathway,b1
patience,a2
patient,a2
patriarch,c1
patriot,c1
patriotism,b2
patrol,b1
patron,b1
patronage,b2
patronize,c1
pattern,a2
pause,a2
pay,a1
payment,a2
peace,a2
peach,a1
peak,b1
pear,a1
peasant,b2
peculiar,a2
pedagogy,b2
pedantic,c1
pedestrian,b2
pedigree,c1
peer,c1
pen,a1
penalty,a2
pencil,a1
penetrate,b2
peninsula,b1
pension,b1
people,a1
pepper,a1
perceive,b1
percent,a1
perception,b1
percussion,b2
perform,a2
performance,a2
perfunctory,c1
perhaps,a2
period,a1
peripheral,c1
perjury,c1
permanent,a2
permanently,b1
permission,a2
permit,b1
permutation,c1
pernicious,c1
perpetual,b2
perpetuate,c1
persist,b1
persistence,b1
persistent,c1
person,a1
personal,a2
personality,a2
perspective,b1
perspicacious,c1
persuade,a2
pertinent,c1
petition,b1
pharmaceutical,b2
phase,b1
phenomenon,b1
philanthropic,c1
philosopher,b1
phone,a1
photo,a1
photograph,a2
photography,b1
phrase,a2
physical,a2
physically,a2
physician,b1
physics,b2
piano,a1
pick,a1
picture,a1
piece,a1
pile,a2
pilgrimage,b2
pilot,a1
pink,a1
pioneer,b1
pitch,a2
pitfall,c1
pizza,a1
place,a1
plagiarism,c1
plain,a2
plan,a1
planet,a2
plant,a1
plantation,b2
plastic,a2
plate,a1
platform,a2
platitude,c1
plausible,b2
play,a1
player,a1
plaza,b2
plea,a2
pleasant,a2
please,a1
pleasure,a2
plebiscite,b2
pledge,b1
plenty,a2
plethora,c1
plot,b1
plumber,b2
plumbing,b2
plunge,b1
pluralism,b2
plurality,c1
pocket,a1
poem,a2
poet,b2
poetic,b2
poetry,a2
poignant,c1
point,a1
poison,a2
polar,b1
polarize,b2
polemic,c1
police,a1
policy,a2
policymaker,b2
polite,a2
political,a2
politics,a2
poll,b1
polygamy,b2
ponderous,c1
pool,a1
poor,a1
pop,a2
popular,a1
popularity,b1
pork,a1
portable,b2
portfolio,b1
portion,a2
portrait,b1
pose,a2
position,a2
positive,a2
possess,a2
possession,a2
possibility,a2
possible,a1
possibly,a2
post,a1
poster,b2
postpone,b1
postulate,c1
postwar,b2
pot,a1
potato,a1
potent,c1
potential,a2
pottery,b1
poultry,b2
poverty,b1
powerful,a2
practicable,c1
practice,a1
practitioner,b2
pragmatic,c1
pray,b1
prayer,a1
preamble,c1
precarious,c1
precaution,b2
precautionary,b2
precede,b2
precipitate,c1
precipitation,b2
precise,b1
precisely,b1
precision,b2
predecessor,b2
predict,a2
prediction,b1
predilection,c1
predominantly,b1
predominate,c1
preeminent,c1
preempt,c1
preface,b2
prefer,a2
preference,b1
pregnancy,b2
pregnant,b1
prejudice,b2
prejudicial,c1
preliminary,b1
prelude,c1
premier,b2
premise,b1
premium,b2
preparation,a2
prepare,a1
preposterous,c1
prerequisite,b2
prerogative,c1
prescient,c1
prescribe,c1
prescription,b1
present,a1
preservation,b2
preserve,b1
presidency,b1
president,a2
pressured,b1
prestige,c1
prestigious,b2
presumably,b1
presume,b1
presumption,c1
presumptuous,c1
pretentious,c1
pretty,a1
prevail,b1
prevalence,b2
prevalent,b2
prevent,a2
prevention,b1
previous,a2
price,a1
primarily,b2
primary,a2
prime,b1
primitive,b1
prince,a1
princess,a1
principal,b1
principle,a2
principled,c1
print,a2
prior,b1
priority,a2
prison,a2
prisoner,a2
privacy,a2
private,a2
privilege,b1
prize,a1
probably,a1
probe,b1
probity,c1
problem,a1
proceed,b1
process,a2
processing,b1
proclaim,c1
proclivity,c1
procurement,b2
prodigious,c1
produce,a2
product,a2
production,a2
productive,a2
productivity,b1
profession,a2
professional,a2
professor,a2
proficiency,c1
profile,b1
profit,a2
profligate,c1
profound,b1
progenitor,c1
program,a1
progressive,b1
prohibit,b2
prohibition,b1
project,a1
projection,b2
proliferate,c1
proliferation,b2
prolific,c1
prolonged,b1
prominence,b1
prominent,b1
promise,a1
promote,a2
promotion,b1
prompt,b2
promulgate,c1
prone,b2
pronunciation,b2
propaganda,b2
propagate,c1
propensity,c1
proper,a2
properly,a2
property,a2
prophecy,b2
propitious,c1
proportion,a2
proposition,b2
proprietary,c1
prosaic,c1
prosecute,c1
prosecution,b1
prosecutor,a2
prospect,b1
prospective,b2
protagonist,b2
protect,a2
protective,a2
protein,b1
protest,a2
protocol,c1
protracted,c1
proud,a2
prove,a2
provide,a2
provider,b1
province,a2
provincial,b2
provision,b1
provisional,b2
provocation,c1
provoke,b2
prowess,c1
proximity,c1
prudent,c1
psychiatric,b1
psychological,b1
psychology,b1
public,a2
publication,b1
publicity,b2
publish,a2
publisher,b1
pull,a1
pulse,b1
punctilious,c1
punctual,b2
punctuation,b2
punishment,a2
punitive,b2
pupil,a1
puppy,a1
pure,a2
purist,c1
puritanical,c1
purpose,a2
pursue,a2
pursuit,b1
push,a1
put,a1
puzzle,a1
pyramid,b2
qualification,b1
qualify,a2
quality,a2
quarantine,b2
quarter,a1
quarterback,b2
quarterly,b1
queen,a1
querulous,c1
quest,b1
question,a1
questionnaire,b2
quick,a1
quickly,a1
quiet,a1
quite,a1
quixotic,c1
quorum,c1
quota,b1
quote,b1
rabbit,a1
race,a1
racial,a2
racing,a2
racism,b1
radar,b1
radical,b1
rage,b1
rain,a1
rainbow,a1
rally,b1
ramification,c1
rampant,c1
rancor,c1
random,a2
range,a2
rank,a2
ransom,b2
rapacious,c1
rape,b1
rapid,a2
rapidly,b1
rare,a2
rarely,a2
rat,a1
rate,a2
rather,a2
ratification,b2
ratify,c1
ratio,b1
rationale,b2
raw,a2
reach,a2
react,a2
reaction,a2
reactionary,b2
read,a1
readily,a2
ready,a1
real,a1
realistic,b1
realization,b2
really,a1
realm,b1
reassure,b1
rebuff,c1
rebuild,b2
rebuke,c1
recalcitrant,c1
receipt,a2
receive,a1
recently,a2
recession,a2
recipe,b2
reciprocal,c1
recognition,a2
recognize,a2
recommend,a2
recommendation,a2
reconcile,b2
reconciliation,b2
reconstruction,b1
record,a2
recourse,c1
recovery,b1
recruit,b1
recruitment,b2
rectify,c1
red,a1
redevelopment,b2
redolent,c1
redress,c1
reduce,a2
redundant,c1
refer,a2
referee,b1
referendum,b2
refine,c1
reflection,b1
reform,a2
reformation,b2
reformulate,c1
refugee,b1
refurbish,c1
refusal,b1
refuse,a2
refute,c1
regard,b1
regime,b1
register,a2
registration,b1
regular,a2
regulate,b1
regulation,a2
regulatory,b1
rehabilitation,b1
reign,a2
reimburse,b2
reinforce,b1
reinstate,c1
reject,a2
rejection,a2
relate,a2
relation,a2
relationship,a2
relay,c1
relegate,c1
relentless,c1
relevance,b1
relevant,c1
reliability,b2
reliable,a2
relic,b2
relief,a2
religion,a2
religious,a2
relinquish,c1
reluctance,b2
reluctant,a2
rely,a2
remain,a2
remark,a2
remarkable,b1
remedial,b2
remedy,b1
remember,a1
remind,a2
remittance,b2
remorse,c1
remote,a2
removal,b2
remove,a2
remuneration,c1
renaissance,b1
render,a2
rendering,b2
renewable,b1
renovation,b2
renowned,b2
rent,a2
repair,a2
repatriation,b2
repeal,c1
repeat,a2
repeatedly,b1
repercussion,b2
repetition,b1
replace,a2
replacement,b1
replenish,c1
replete,c1
replica,b2
reply,a1
report,a2
repository,b2
reprehensible,c1
representation,b1
repression,b2
reprisal,c1
reproduction,b2
reproductive,b1
republic,a2
repudiate,c1
reputation,a2
request,a2
requirement,b1
requisite,b2
rescind,c1
rescue,a2
research,a2
resemble,b2
reservation,b1
reserve,a2
reservoir,b1
resettlement,b2
reside,c1
residential,b1
residents,b2
residual,b1
resign,b1
resignation,b1
resilience,b2
resilient,c1
resist,b1
resistance,a2
resolution,a2
resonance,b2
resonant,c1
resort,b1
resource,a2
respective,b1
resplendent,c1
respond,a2
responsible,a2
rest,a1
restaurant,a1
restitution,c1
restoration,b1
restorative,b1
restore,a2
restraint,b2
restrict,b1
restriction,a2
result,a2
resurgence,b2
resurgent,c1
retail,b1
retain,b1
reticent,c1
retirement,b1
retreat,b1
retribution,c1
retrieve,b2
retroactive,c1
retrospective,b2
return,a1
reunion,b1
reveal,a2
revelation,b1
revenue,b1
revere,c1
reverse,a2
review,a2
revision,b2
revolt,b2
revolution,a2
revolutionary,b1
reward,a2
rhetoric,b1
rhythm,b1
rice,a1
rich,a1
rid,b1
ride,a1
rife,c1
rifle,b1
right,a1
rigid,b1
rigorous,c1
ring,a1
rise,a1
risk,a2
ritual,b1
rival,a2
rivalry,b2
river,a1
riveting,c1
road,a1
robot,a2
robust,b1
role,a2
romantic,a2
roof,a1
room,a1
root,a2
rope,a1
rotation,b1
rough,a2
round,a1
route,a2
routine,b1
row,a2
royal,a2
rubber,a1
rude,a2
rug,a1
ruin,a2
rule,a1
ruler,a1
ruling,b1
run,a1
rural,a2
ruthless,c1
sabbatical,c1
sacred,b2
sacrifice,a2
sad,a1
safe,a1
safeguard,c1
sagacious,c1
sail,a2
saint,b1
salary,a2
sale,a2
salient,c1
salmon,b2
same,a1
sample,a2
sanction,b1
sand,a1
sanguine,c1
sardonic,c1
satellite,b1
satisfaction,b1
satisfy,a2
saturate,c1
saturday,a1
sauce,a1
savage,b1
save,a2
say,a1
scale,a2
scandal,b1
scarcity,b2
scared,b1
scenario,b1
scene,a2
sceptical,c1
schedule,a2
scholar,a2
scholarship,b1
school,a1
scientific,a2
scissors,a1
scope,a2
scout,b2
screen,a2
script,a2
scrupulous,c1
scrutinize,c1
scrutiny,b2
sea,a1
search,a1
season,a1
seasonal,b1
seat,a1
secession,b2
second,a1
secondary,a2
secret,a2
section,a2
sector,b1
secular,b1
security,a2
sediment,b2
sedulous,c1
see,a1
seed,a2
seek,a2
segment,b1
segregation,c1
seize,c1
select,a2
selection,a2
selective,b1
sell,a1
semblance,c1
semester,b2
semiautonomous,c1
semiconductor,b2
seminal,c1
seminar,b1
senate,a2
senator,b1
send,a1
sender,b2
senior,a2
sensation,b1
sensitive,a2
sentence,a1
sentiment,b2
sentinel,b2
separate,a2
separation,b2
september,a1
sequence,b1
sequester,c1
sergeant,b2
serial,b1
serious,a1
servant,a2
serve,a2
session,a2
setback,a2
settle,a2
settlement,a2
settler,b2
seven,a1
seventeen,a1
seventy,a1
severance,b2
severe,a2
shade,b1
shadow,a2
shaft,b1
shake,a2
shall,b1
shallow,a2
shame,a2
shape,a1
share,a2
shareholder,b2
shark,a1
sharp,a2
sharply,b1
she,a1
shed,a2
sheep,a1
shelter,a2
sheriff,b1
shift,a2
shirt,a1
